0.103578076429909	-0.0006058568063578183
0.2122015218349769	-0.0011661647210112838
0.3226844955643035	-0.0017365255607495827
0.4244678903677681	-0.0022696128116521546
0.5258132503542214	-0.0028066125788942416
0.627660333109156	-0.0033527915961676516
0.745941294279	-0.003995787026428831
0.8652395844748578	-0.004652589655556133
0.9657163893812758	-0.005212795906255281
1.06634372302964	-0.010640878847727055
1.1636877708563254	-0.034280647652581694
1.2593466627449947	-0.06624404275802334
1.3547465791923916	-0.0981525950568293
1.4675515739968092	-0.13590490327408078
1.581912893926298	-0.17419480941986024
1.6772295097771348	-0.20611856425098327
1.789076326677848	-0.24358947423668978
1.8846793379030629	-0.2761331584579066
1.9769584672496974	-0.318817518447119
2.0799048575747108	-0.3767915361695535
2.1678408189186733	-0.42679880275147924
2.255374596438527	-0.47652687916967423
2.3581065970495	-0.5348614118052509
2.4460650926047314	-0.5847973014920416
2.533496651710975	-0.6344329343485064
2.6206355198814952	-0.6839051879136999
2.723035996854893	-0.7429853184830015
2.8030066199331203	-0.8042418695303695
2.878575476506512	-0.8950364729411178
2.9320599815636936	-0.9801439587517895
2.9859619721899553	-1.0671446326612823
3.0485590270210694	-1.1682169899569745
3.1021091308182123	-1.2547040662800015
3.1552399200557657	-1.3405313851833143
3.2166559160088233	-1.4397617199113995
3.269644772231223	-1.5253904586928484
3.3188884917063675	-1.613487440769914
3.3539536512941783	-1.7072219005852334
3.381822351087764	-1.803646996040602
3.414534908821513	-1.9182571093376897
3.437154842240545	-2.015759154536769
3.440013767954166	-2.115780245417995
3.4196455335960607	-2.2140308757884677
3.385709304114543	-2.3093582508739923
3.344368237332013	-2.4202075088847677
3.3088907847854143	-2.5154312720219605
3.2674696593465935	-2.6072833244456524
3.200090233012426	-2.7034573410045555
3.132902330534113	-2.781473881513121
3.0564517775913274	-2.8701304803134846
2.9908660936684908	-2.9462527372595684
2.919723916198763	-3.016881576186995
2.834129232567924	-3.071924764880417
2.7284049385173206	-3.1240887850958954
2.6379325976516297	-3.168177451190217
2.5470027821028047	-3.212301076773483
2.4363167736339593	-3.2524342654149416
2.337063826459221	-3.2664355565959093
2.2363014771741785	-3.2753848046364826
2.120332879997745	-3.2856328950862634
2.019704608958665	-3.294533842725013
1.919037285152506	-3.302076917485693
1.8190113067886895	-3.2941497204671646
1.7205468960119694	-3.273034530974492
1.622456065474214	-3.250255413787976
1.5246012151515467	-3.2263014272427353
1.4262785732652705	-3.187848844621456
1.3424846175967888	-3.1322988819337136
1.266233434630521	-3.065801577299321
1.1903801772480211	-2.9981132094284217
1.1151300855087543	-2.9309384273768666
1.0387814167504157	-2.8627667740703697
0.9640451123713291	-2.796022560906743
0.8809797790649562	-2.721827660715194
0.7937532513677866	-2.6438974464864105
0.7169967234116633	-2.576244358605009
0.6282433212419689	-2.523264619847363
0.5251264245776053	-2.4777461227906157
0.41901509237355683	-2.440212572758458
0.30969087110458804	-2.4036563223894527
0.21407431796626025	-2.371770405950165
0.1174448637472056	-2.3395835740546227
0.020872346770631486	-2.3074318061409937
-0.07502826109724248	-2.27550967438187
-0.17041516585420755	-2.2437587176531046
-0.26736988021875235	-2.2114826136783443
-0.36392086440070087	-2.179336090804307
-0.45935520423612286	-2.148090821653878
-0.5744121851119799	-2.1281010693235056
-0.6749972199405192	-2.1314765933788355
-0.774918598431953	-2.1428665907934303
-0.8756014807522208	-2.154498490058656
-0.9931449925455802	-2.1681436274549295
-1.0946116356015254	-2.179947091139725
-1.20994698083539	-2.201243473484685
-1.317265848504001	-2.247848423129125
-1.4046544996720967	-2.2966416822556512
-1.4927448989042036	-2.3463281952183532
-1.5806316758455528	-2.395900929627442
-1.6690250823235369	-2.445757247042281
-1.75722759029223	-2.4955013970517808
-1.8452265070314473	-2.545124859890122
-1.9492029203531418	-2.5981778987753343
-2.045007835933838	-2.6278231360374007
-2.1432264766330995	-2.651668707371646
-2.241944731242608	-2.675553785059268
-2.3572543095308407	-2.703483794511808
-2.45495262914486	-2.7271591512829296
-2.5535127649712654	-2.751045534136003
-2.6513571293191918	-2.774756612128228
-2.767249567921078	-2.802835740869984
-2.8659695311581808	-2.8267481799450236
-2.9798796206007925	-2.854333105509608
-3.0779595081940667	-2.8780777577473784
-3.17678657147358	-2.9019968694909193
-3.291524886811603	-2.929758680855894
-3.3900492606020602	-2.95359046657059
-3.4875909350976717	-2.9771780475656366
-3.585162493178316	-3.0007664533363547
-3.6827048459556737	-3.0243432925794553
-3.7809409171016823	-3.0480824756395766
-3.89502673894389	-3.0756477674408806
-3.992884591699611	-3.0992838387028643
-4.092186596361086	-3.123255503969345
-4.206914915959906	-3.150937851987165
-4.305093212471834	-3.174617371877322
-4.4033888819565545	-3.198320661590198
-4.524878927457455	-3.2276153498099074
-4.6374075895378075	-3.2547517263290886
-4.741865506260901	-3.279937995469584
-4.844292483774398	-3.30462044301948
